Frame Rate:,29.9700299700
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
352,00:00:11.745,0.4056080005787037,0.3078884548611111,0.62744140625,0.281494140625
353,00:00:11.778,0.01369900173611111,0.004991319444444444,0.024115668402777776,0.011990017361111112
354,00:00:11.812,0.15510163483796297,0.19807942708333334,0.1430392795138889,0.12418619791666667
355,00:00:11.845,0.3563368055555555,0.3185492621527778,0.5035807291666666,0.2468804253472222
356,00:00:11.879,0.14690031828703703,0.13321940104166666,0.1880425347222222,0.11943901909722222
357,00:00:11.912,0.2261284722222222,0.3253038194444444,0.17106119791666666,0.18202039930555555
358,00:00:11.945,0.14732530381944445,0.10980902777777778,0.22498914930555555,0.107177734375
359,00:00:11.979,0.009892216435185185,0.006483289930555556,0.014594184027777778,0.008599175347222222
360,00:00:12.012,0.06276222511574074,0.09331597222222222,0.050835503472222224,0.044135199652777776
361,00:00:12.045,0.1404441550925926,0.07411024305555555,0.2497829861111111,0.0974392361111111
362,00:00:12.079,0.004439742476851852,0.004720052083333333,0.005343967013888889,0.0032552083333333335
363,00:00:12.112,0.07685908564814814,0.09708658854166667,0.07259114583333333,0.06089952256944445
364,00:00:12.145,0.07809787326388888,0.024685329861111112,0.15869140625,0.05091688368055555
365,00:00:12.179,0.005470558449074073,0.005642361111111111,0.007297092013888889,0.003472222222222222
366,00:00:12.212,0.030843098958333332,0.023681640625,0.03982204861111111,0.029025607638888888
367,00:00:12.246,0.3940339265046296,0.3406846788194444,0.5409613715277778,0.3004557291666667
368,00:00:12.279,0.07039388020833333,0.10481770833333333,0.046088324652777776,0.06027560763888889
369,00:00:12.312,0.18571867766203706,0.2972005208333333,0.1208767361111111,0.13907877604166666
370,00:00:12.346,0.39985713252314814,0.3301323784722222,0.5504014756944444,0.3190375434027778
371,00:00:12.379,0.0469654224537037,0.053304036458333336,0.050103081597222224,0.03748914930555555
372,00:00:12.412,0.1982964409722222,0.2740614149305556,0.15275065104166666,0.16807725694444445
373,00:00:12.446,0.11168981481481481,0.10853407118055555,0.15077039930555555,0.07576497395833333
374,00:00:12.479,0.016230830439814815,0.018337673611111112,0.017008463541666668,0.013346354166666666
375,00:00:12.513,0.04122359664351852,0.062337239583333336,0.032063802083333336,0.029269748263888888
376,00:00:12.546,0.10506184895833333,0.10332573784722222,0.152587890625,0.059271918402777776
377,00:00:12.579,0.0009946469907407406,0.00029839409722222225,0.002224392361111111,0.0004611545138888889
378,00:00:12.613,0.04052734375,0.055989583333333336,0.031331380208333336,0.034261067708333336
379,00:00:12.646,0.12830946180555555,0.1325141059027778,0.15049913194444445,0.10191514756944445
380,00:00:12.679,0.014114945023148149,0.023735894097222224,0.008327907986111112,0.010281032986111112
381,00:00:12.713,0.04226345486111111,0.0644259982638889,0.03173828125,0.030626085069444444
382,00:00:12.746,0.1454806857638889,0.10161675347222222,0.2396918402777778,0.09513346354166667
383,00:00:12.779,0.013120298032407407,0.025472005208333332,0.008246527777777778,0.005642361111111111
384,00:00:12.813,0.08127170138888888,0.13270399305555555,0.05186631944444445,0.059244791666666664
385,00:00:12.846,0.38160988136574076,0.353759765625,0.5286458333333334,0.2624240451388889
386,00:00:12.880,0.11640986689814814,0.1416558159722222,0.11895073784722222,0.088623046875
387,00:00:12.913,0.11835394965277779,0.16617838541666666,0.08677842881944445,0.10210503472222222
388,00:00:12.946,0.07259114583333333,0.0893825954861111,0.0818142361111111,0.046576605902777776
389,00:00:12.980,0.06843171296296297,0.058349609375,0.08634440104166667,0.060601128472222224
390,00:00:13.013,3.8266963252314814,6.122178819444445,2.0350206163194446,3.3228895399305554
391,00:00:13.046,0.0038972077546296294,0.0009223090277777778,0.007948133680555556,0.0028211805555555555
392,00:00:13.080,0.000732421875,0.00016276041666666666,0.0013292100694444445,0.0007052951388888889
393,00:00:13.113,0.0016276041666666667,0.0010850694444444445,0.002143012152777778,0.0016547309027777778
394,00:00:13.146,0.0019440827546296296,0.0005696614583333334,0.0035807291666666665,0.001681857638888889
395,00:00:13.180,0.0,0.0,0.0,0.0
396,00:00:13.213,0.000587745949074074,0.0002712673611111111,0.0006510416666666666,0.0008409288194444445
397,00:00:13.247,0.016755280671296297,0.018364800347222224,0.024088541666666668,0.0078125
398,00:00:13.280,0.0,0.0,0.0,0.0
399,00:00:13.313,0.004286024305555556,0.005859375,0.003933376736111111,0.0030653211805555555
400,00:00:13.347,0.054904513888888895,0.049750434027777776,0.0771213107638889,0.037841796875
401,00:00:13.380,0.0008770978009259258,0.00043402777777777775,0.001491970486111111,0.0007052951388888889
402,00:00:13.413,0.03417064525462963,0.049967447916666664,0.023600260416666668,0.028944227430555556
403,00:00:13.447,0.008463541666666666,0.001437717013888889,0.017849392361111112,0.006103515625
404,00:00:13.480,0.0009765624999999999,0.001736111111111111,0.0006510416666666666,0.0005425347222222222
405,00:00:13.514,0.003987630208333333,0.005777994791666667,0.003689236111111111,0.002495659722222222
406,00:00:13.547,0.0008138020833333334,0.0,0.0021158854166666665,0.0003255208333333333
407,00:00:13.580,0.0,0.0,0.0,0.0
408,00:00:13.614,0.00036168981481481485,0.0,0.0008409288194444445,0.000244140625
409,00:00:13.647,0.01875361689814815,0.012749565972222222,0.02880859375,0.014702690972222222
410,00:00:13.680,0.0,0.0,0.0,0.0
411,00:00:13.714,0.011040581597222222,0.010932074652777778,0.009711371527777778,0.012478298611111112
412,00:00:13.747,0.0012026186342592594,0.0005967881944444445,0.0016547309027777778,0.0013563368055555555
413,00:00:13.780,4.5211226851851856e-05,0.0,0.00013563368055555556,0.0
414,00:00:13.814,0.0013292100694444443,0.0005425347222222222,0.0021158854166666665,0.0013292100694444445
415,00:00:13.847,0.004674840856481482,0.0011664496527777778,0.009602864583333334,0.0032552083333333335
416,00:00:13.881,0.00013563368055555556,0.0,0.00037977430555555556,2.712673611111111e-05
417,00:00:13.914,0.002233434606481481,0.001708984375,0.003716362847222222,0.0012749565972222222
418,00:00:13.947,0.2275390625,0.3057996961805556,0.1801215277777778,0.19669596354166666
419,00:00:13.981,0.0007685908564814815,0.00048828125,0.0005696614583333334,0.001247829861111111
420,00:00:14.014,0.21414749710648148,0.4043511284722222,0.0810546875,0.1570366753472222
421,00:00:14.047,0.00037073206018518515,0.00018988715277777778,0.0005154079861111111,0.0004069010416666667
422,00:00:14.081,4.5211226851851856e-05,0.0,0.00013563368055555556,0.0
423,00:00:14.114,0.0003436053240740741,0.00018988715277777778,0.0005967881944444445,0.000244140625
424,00:00:14.147,2.712673611111111e-05,0.0,8.138020833333333e-05,0.0
425,00:00:14.181,0.0,0.0,0.0,0.0
426,00:00:14.214,0.00011754918981481481,2.712673611111111e-05,0.00021701388888888888,0.00010850694444444444
427,00:00:14.248,0.0,0.0,0.0,0.0
428,00:00:14.281,0.0,0.0,0.0,0.0
429,00:00:14.314,0.0,0.0,0.0,0.0
430,00:00:14.348,0.0013292100694444447,0.0004069010416666667,0.002170138888888889,0.0014105902777777778
431,00:00:14.381,0.0,0.0,0.0,0.0
432,00:00:14.414,0.0003978587962962963,0.00010850694444444444,0.0006239149305555555,0.0004611545138888889
433,00:00:14.448,0.0007052951388888889,0.00018988715277777778,0.0013563368055555555,0.0005696614583333334
434,00:00:14.481,0.0001537181712962963,0.00013563368055555556,0.000244140625,8.138020833333333e-05
435,00:00:14.514,0.0007957175925925927,0.00035264756944444444,0.0009494357638888889,0.0010850694444444445
436,00:00:14.548,0.0009494357638888889,0.0002712673611111111,0.001708984375,0.0008680555555555555
437,00:00:14.581,0.0,0.0,0.0,0.0
438,00:00:14.615,0.0005696614583333334,0.0003255208333333333,0.0007052951388888889,0.0006781684027777778
439,00:00:14.648,0.0,0.0,0.0,0.0
440,00:00:14.681,0.0005425347222222222,0.0,0.0012749565972222222,0.00035264756944444444
441,00:00:14.715,0.0012749565972222222,2.712673611111111e-05,0.0032552083333333335,0.0005425347222222222
442,00:00:14.748,0.07612666377314814,0.060953776041666664,0.12323676215277778,0.044189453125
443,00:00:14.781,43.69084563078704,65.14504665798611,49.79229058159722,16.13519965277778
444,00:00:14.815,0.003020109953703704,0.0023328993055555555,0.001953125,0.004774305555555556
445,00:00:14.848,0.0010217737268518518,0.0,0.0018446180555555555,0.001220703125
446,00:00:14.882,1.8929578993055556,3.7654893663194446,0.6253797743055556,1.2880045572916667
447,00:00:14.915,0.06438982928240741,0.11650933159722222,0.022081163194444444,0.05457899305555555
448,00:00:14.948,0.08100947627314815,0.15478515625,0.03076171875,0.05748155381944445
449,00:00:14.982,0.0006148726851851852,0.0008951822916666666,0.0006239149305555555,0.0003255208333333333
450,00:00:15.015,4.574779369212963,8.523817274305555,1.8092447916666667,3.3912760416666665
451,00:00:15.048,8.138020833333333e-05,5.425347222222222e-05,8.138020833333333e-05,0.00010850694444444444
452,00:00:15.082,0.005931712962962964,0.013617621527777778,0.0004069010416666667,0.0037706163194444445
453,00:00:15.115,0.0003797743055555555,0.00043402777777777775,0.00037977430555555556,0.0003255208333333333
454,00:00:15.148,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
455,00:00:15.182,0.0,0.0,0.0,0.0
456,00:00:15.215,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
457,00:00:15.249,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
458,00:00:15.282,0.0,0.0,0.0,0.0
459,00:00:15.315,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
460,00:00:15.349,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
461,00:00:15.382,0.0,0.0,0.0,0.0
462,00:00:15.415,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
463,00:00:15.449,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
464,00:00:15.482,0.0,0.0,0.0,0.0
465,00:00:15.515,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
466,00:00:15.549,0.00048828125,0.00016276041666666666,0.000732421875,0.0005696614583333334
467,00:00:15.582,0.0014015480324074073,0.0010308159722222222,0.0008409288194444445,0.0023328993055555555
468,00:00:15.616,0.0018174913194444447,0.001193576388888889,0.0014105902777777778,0.0028483072916666665
469,00:00:15.649,0.0,0.0,0.0,0.0
470,00:00:15.682,0.0,0.0,0.0,0.0
471,00:00:15.716,0.0,0.0,0.0,0.0
472,00:00:15.749,0.0,0.0,0.0,0.0
473,00:00:15.782,0.0,0.0,0.0,0.0
474,00:00:15.816,0.0,0.0,0.0,0.0
475,00:00:15.849,0.0038158275462962968,0.010091145833333334,0.00043402777777777775,0.0009223090277777778
476,00:00:15.883,0.0,0.0,0.0,0.0
477,00:00:15.916,0.0,0.0,0.0,0.0
478,00:00:15.949,0.0010398582175925927,0.0008138020833333334,0.000732421875,0.0015733506944444445
479,00:00:15.983,0.0,0.0,0.0,0.0
480,00:00:16.016,0.001076027199074074,0.0008680555555555555,0.000732421875,0.0016276041666666667
481,00:00:16.049,0.0018988715277777778,0.001708984375,0.0016276041666666667,0.0023600260416666665
482,00:00:16.083,0.004258897569444444,0.006401909722222222,0.002658420138888889,0.003716362847222222
483,00:00:16.116,0.0025499131944444445,0.004448784722222222,0.0010308159722222222,0.002170138888888889
484,00:00:16.149,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
485,00:00:16.183,0.0,0.0,0.0,0.0
486,00:00:16.216,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
487,00:00:16.250,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
488,00:00:16.283,0.0,0.0,0.0,0.0
489,00:00:16.316,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
490,00:00:16.350,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
491,00:00:16.383,0.0,0.0,0.0,0.0
492,00:00:16.416,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
493,00:00:16.450,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
494,00:00:16.483,0.0,0.0,0.0,0.0
495,00:00:16.517,0.001564308449074074,0.002685546875,0.0005425347222222222,0.00146484375
496,00:00:16.550,0.0015733506944444443,0.002685546875,0.0005696614583333334,0.00146484375
497,00:00:16.583,0.0,0.0,0.0,0.0
498,00:00:16.617,0.0016456886574074073,0.002685546875,0.0007052951388888889,0.0015462239583333333
499,00:00:16.650,6.329571759259259e-05,0.0,0.00016276041666666666,2.712673611111111e-05
500,00:00:16.683,0.0,0.0,0.0,0.0
501,00:00:16.717,0.0,0.0,0.0,0.0
502,00:00:16.750,0.0,0.0,0.0,0.0
503,00:00:16.783,0.0,0.0,0.0,0.0
504,00:00:16.817,0.0,0.0,0.0,0.0
505,00:00:16.850,0.0,0.0,0.0,0.0
506,00:00:16.884,0.0,0.0,0.0,0.0
507,00:00:16.917,0.0,0.0,0.0,0.0
508,00:00:16.950,0.0,0.0,0.0,0.0
509,00:00:16.984,0.0,0.0,0.0,0.0
510,00:00:17.017,4.578794126157407,8.56906467013889,1.7823079427083333,3.385009765625
511,00:00:17.050,0.0003526475694444445,0.00010850694444444444,0.00035264756944444444,0.0005967881944444445
512,00:00:17.084,0.0,0.0,0.0,0.0
513,00:00:17.117,0.0003526475694444445,0.00010850694444444444,0.00035264756944444444,0.0005967881944444445
514,00:00:17.150,0.0,0.0,0.0,0.0
515,00:00:17.184,0.0,0.0,0.0,0.0
516,00:00:17.217,0.0,0.0,0.0,0.0
517,00:00:17.251,0.0,0.0,0.0,0.0
518,00:00:17.284,0.0,0.0,0.0,0.0
519,00:00:17.317,0.0,0.0,0.0,0.0
520,00:00:17.351,0.0,0.0,0.0,0.0
521,00:00:17.384,0.0,0.0,0.0,0.0
522,00:00:17.417,0.0,0.0,0.0,0.0
523,00:00:17.451,0.0018174913194444447,0.0037434895833333335,0.00037977430555555556,0.0013292100694444445
524,00:00:17.484,0.0,0.0,0.0,0.0
525,00:00:17.518,0.0019621672453703706,0.0037434895833333335,0.00037977430555555556,0.0017632378472222222
526,00:00:17.551,0.001564308449074074,0.003662109375,0.00018988715277777778,0.0008409288194444445
527,00:00:17.584,0.0,0.0,0.0,0.0
528,00:00:17.618,0.0003978587962962963,8.138020833333333e-05,0.00018988715277777778,0.0009223090277777778
529,00:00:17.651,0.00034360532407407403,0.00013563368055555556,0.0002712673611111111,0.0006239149305555555
530,00:00:17.684,0.0001537181712962963,5.425347222222222e-05,5.425347222222222e-05,0.00035264756944444444
531,00:00:17.718,0.00018988715277777775,8.138020833333333e-05,0.00021701388888888888,0.0002712673611111111
532,00:00:17.751,0.0,0.0,0.0,0.0
533,00:00:17.784,0.0,0.0,0.0,0.0
534,00:00:17.818,0.0,0.0,0.0,0.0
535,00:00:17.851,0.0,0.0,0.0,0.0
536,00:00:17.885,0.0,0.0,0.0,0.0
537,00:00:17.918,0.0,0.0,0.0,0.0
538,00:00:17.951,0.0,0.0,0.0,0.0
539,00:00:17.985,2.487440321180556,1.6235622829861112,3.8111165364583335,2.0276421440972223
540,00:00:18.018,0.0,0.0,0.0,0.0
541,00:00:18.051,0.0023057725694444445,0.0025227864583333335,0.002658420138888889,0.001736111111111111
542,00:00:18.085,0.00044307002314814816,0.0008138020833333334,2.712673611111111e-05,0.00048828125
543,00:00:18.118,0.0,0.0,0.0,0.0
544,00:00:18.151,9.04224537037037e-06,0.0,2.712673611111111e-05,0.0
545,00:00:18.185,0.00011754918981481481,0.00016276041666666666,8.138020833333333e-05,0.00010850694444444444
546,00:00:18.218,0.0009403935185185185,0.0016547309027777778,0.00021701388888888888,0.0009494357638888889
547,00:00:18.252,0.00035264756944444444,0.0006239149305555555,0.00013563368055555556,0.00029839409722222225
548,00:00:18.285,0.00025318287037037036,0.00013563368055555556,0.0005425347222222222,8.138020833333333e-05
549,00:00:18.318,0.0,0.0,0.0,0.0
550,00:00:18.352,0.00011754918981481481,0.00013563368055555556,0.00016276041666666666,5.425347222222222e-05
551,00:00:18.385,0.0,0.0,0.0,0.0
552,00:00:18.418,0.0,0.0,0.0,0.0
553,00:00:18.452,0.0,0.0,0.0,0.0
554,00:00:18.485,0.000560619212962963,0.0008951822916666666,0.00010850694444444444,0.0006781684027777778
555,00:00:18.518,0.0,0.0,0.0,0.0
556,00:00:18.552,0.00018988715277777775,0.00029839409722222225,0.00010850694444444444,0.00016276041666666666
557,00:00:18.585,0.0,0.0,0.0,0.0
558,00:00:18.619,0.0,0.0,0.0,0.0
559,00:00:18.652,0.0,0.0,0.0,0.0
560,00:00:18.685,0.00012659143518518518,0.0002712673611111111,0.0,0.00010850694444444444
561,00:00:18.719,0.0,0.0,0.0,0.0
562,00:00:18.752,0.00018988715277777775,0.0003255208333333333,0.0,0.000244140625
563,00:00:18.785,0.0,0.0,0.0,0.0
564,00:00:18.819,0.0028030960648148147,0.005588107638888889,0.00035264756944444444,0.002468532986111111
565,00:00:18.852,0.0028030960648148147,0.005588107638888889,0.00035264756944444444,0.002468532986111111
566,00:00:18.886,0.0028030960648148147,0.005588107638888889,0.00035264756944444444,0.002468532986111111
567,00:00:18.919,0.0,0.0,0.0,0.0
568,00:00:18.952,0.0028030960648148147,0.005588107638888889,0.00035264756944444444,0.002468532986111111
569,00:00:18.986,0.0,0.0,0.0,0.0
570,00:00:19.019,3.7981861255787037,6.896918402777778,1.6110297309027777,2.8866102430555554
571,00:00:19.052,0.00018988715277777775,0.0002712673611111111,0.00013563368055555556,0.00016276041666666666
572,00:00:19.086,0.0,0.0,0.0,0.0
573,00:00:19.119,0.00018988715277777775,0.0002712673611111111,0.00013563368055555556,0.00016276041666666666
574,00:00:19.152,0.0,0.0,0.0,0.0
575,00:00:19.186,0.0,0.0,0.0,0.0
576,00:00:19.219,0.0,0.0,0.0,0.0
577,00:00:19.253,0.0,0.0,0.0,0.0
578,00:00:19.286,0.0,0.0,0.0,0.0
579,00:00:19.319,0.0,0.0,0.0,0.0
580,00:00:19.353,0.0,0.0,0.0,0.0
581,00:00:19.386,71.78729926215277,93.24609375,65.28819444444444,56.827609592013886
582,00:00:19.419,0.007152416087962962,0.002875434027777778,0.012071397569444444,0.006510416666666667
583,00:00:19.453,0.0,0.0,0.0,0.0
584,00:00:19.486,0.0016908998842592594,0.0020887586805555555,0.0014105902777777778,0.0015733506944444445
585,00:00:19.520,0.0015733506944444443,0.0007595486111111111,0.0017632378472222222,0.002197265625
586,00:00:19.553,0.0007776331018518518,0.0003255208333333333,0.0011664496527777778,0.0008409288194444445
587,00:00:19.586,0.0006510416666666666,0.00043402777777777775,0.00043402777777777775,0.0010850694444444445
588,00:00:19.620,0.0,0.0,0.0,0.0
589,00:00:19.653,0.0,0.0,0.0,0.0
590,00:00:19.686,1.6270978009259258,1.4609103732638888,2.062744140625,1.3576388888888888
591,00:00:19.720,0.0,0.0,0.0,0.0
592,00:00:19.753,0.09181495949074074,0.24354383680555555,0.009087456597222222,0.022813585069444444
593,00:00:19.786,0.011565031828703705,0.020616319444444444,0.004421657986111111,0.009657118055555556
594,00:00:19.820,0.006275318287037038,0.015489366319444444,0.0012749565972222222,0.0020616319444444445
595,00:00:19.853,0.008725766782407407,0.018473307291666668,0.001980251736111111,0.005723741319444444
596,00:00:19.887,0.013346354166666666,0.022216796875,0.004774305555555556,0.013047960069444444
597,00:00:19.920,0.00018084490740740742,2.712673611111111e-05,0.00013563368055555556,0.00037977430555555556
598,00:00:19.953,0.005741825810185185,0.006320529513888889,0.0027669270833333335,0.008138020833333334
599,00:00:19.987,0.0020706741898148147,0.004150390625,0.0008409288194444445,0.001220703125
